bulletin_id,bulletin_month,bulletin_year,pdf_url,source_pdf,source_page,source_page_end,section,had_bullet,enforcement_date,enforcement_date_text,penalty_amount,penalty_basis,all_dollar_amounts,respondent,respondent_role,address_raw,address_number,address_street,address_anchored,addresses_other,n_anchored_addresses,borough,borough_source,borough_conflict,professional_section,identifiers_mentioned,violation_description,enforcement_text,enforcement_id,pops_id,match_method,match_confidence,match_score,match_status,match_candidates,match_notes,matched_address_key,geocoded_bbl,geocoded_bin,pops_keyword_tier,pops_keyword_hits,pops_relation,violation_category,violation_category_terms,geocode_status,manual_review_status,pops_bbl,pops_bin,pops_address_normalized,pops_borough,pops_latitude,pops_longitude,pops_building_name,pops_type,pops_year_established,pops_required_hours,possible_duplicate_of,duplicate_basis
2022-01,1,2022,https://www.nyc.gov/assets/buildings/pdf/0122_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/01.pdf,2,3,Brooklyn,True,,,16250,leading_amount,16250;2500,"Best Demo Inc. and an additional $2,500 in penalties issued to Construction Superintendent Marie Grasso",Safety Registrant,105 Rogers Avenue,105,Rogers Avenue,True,,1,Brooklyn,text,False,False,{},"for multiple site safety violations at 105 Rogers Avenue, Brooklyn, after an excavator flipped over at this active demolition work site. DOB inspectors determined that the mechanical equipment used to demolish the building had not been approved for use, that there was no competent person on the site at the time of the incident, and that after the excavator flipped over, the construction workers fled from the scene. It was also determined that the work site had inadequate housekeeping practices with piles of flammable debris found around the site, and the Safety Registrant and Construction Superintendent was not properly implementing required COVID-19 health and safety protocols. Marie Grasso’s Construction Superintendent registration was subsequently revoked for misconduct","$16,250 in penalties issued to Safety Registrant Best Demo Inc. and an additional $2,500 in penalties issued to Construction Superintendent Marie Grasso for multiple site safety violations at 105 Rogers Avenue, Brooklyn, after an excavator flipped over at this active demolition work site. DOB inspectors determined that the mechanical equipment used to demolish the building had not been approved for use, that there was no competent person on the site at the time of the incident, and that after the excavator flipped over, the construction workers fled from the scene. It was also determined that the work site had inadequate housekeeping practices with piles of flammable debris found around the site, and the Safety Registrant and Construction Superintendent was not properly implementing required COVID-19 health and safety protocols. Marie Grasso’s Construction Superintendent registration was subsequently revoked for misconduct.",EA-202201-46dbb81970,,none,none,0.0,no_match,,no POPS at this address,,3012330007,3430306,,,none,,,ok,,,,,,,,,,,,,
2022-01,1,2022,https://www.nyc.gov/assets/buildings/pdf/0122_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/01.pdf,3,3,Brooklyn,True,,,10000,leading_amount,10000,Y R A Development,General Contractor,409 Stockholm Street,409,Stockholm Street,True,,1,Brooklyn,text,False,False,{},"for working with an expired license and failure to ensure workers attended pre-shift meetings or safety orientations at a worksite at 409 Stockholm Street, Brooklyn","$10,000 in total penalties issued to General Contractor Y R A Development for working with an expired license and failure to ensure workers attended pre-shift meetings or safety orientations at a worksite at 409 Stockholm Street, Brooklyn.",EA-202201-e07b48e95f,,none,none,0.0,no_match,,no POPS at this address,,3032500035,3073991,,,none,,,ok,,,,,,,,,,,,,
2022-01,1,2022,https://www.nyc.gov/assets/buildings/pdf/0122_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/01.pdf,3,3,Brooklyn,True,,,10000,leading_amount,10000,Silvercup Scaffolding LLC,Tracking Number Holder,886 Broadway,886,Broadway,True,,1,Brooklyn,text,False,False,{},"for conducting work at 886 Broadway, Brooklyn, with an expired registration, as well as expired worker’s comp and disability insurance","$10,000 in total penalties issued to Tracking Number Holder Silvercup Scaffolding LLC for conducting work at 886 Broadway, Brooklyn, with an expired registration, as well as expired worker’s comp and disability insurance.",EA-202201-fc7cd33b60,,none,none,0.0,no_match,,no POPS at this address,,3015820015,3393613,,,none,,,ok,,,,,,,,,,,,,
2022-01,1,2022,https://www.nyc.gov/assets/buildings/pdf/0122_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/01.pdf,3,3,Brooklyn,True,,,10000,leading_amount,10000,Suffolk Construction Comp,General Contractor,640 Columbia Street,640,Columbia Street,True,,1,Brooklyn,text,False,False,{},"for failure to safeguard a construction site at 640 Columbia Street, Brooklyn, after workers attempted to erect steel beams without bracing at the site and bolts snapped, causing a beam to fall and crush a construction trailer at the site. DOB inspectors determined that the contractors were not following a proper sequence of construction while erecting the steel beams","$10,000 in penalties issued to General Contractor Suffolk Construction Comp. for failure to safeguard a construction site at 640 Columbia Street, Brooklyn, after workers attempted to erect steel beams without bracing at the site and bolts snapped, causing a beam to fall and crush a construction trailer at the site. DOB inspectors determined that the contractors were not following a proper sequence of construction while erecting the steel beams.",EA-202201-daca7801ee,,none,none,0.0,no_match,,no POPS at this address,,3006120099,3394734,,,none,,,ok,,,,,,,,,,,,,
2022-01,1,2022,https://www.nyc.gov/assets/buildings/pdf/0122_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/01.pdf,3,3,Brooklyn,True,,,,,,,,2711 Voorhies Avenue,2711,Voorhies Avenue,True,,1,Brooklyn,text,False,False,{},"The owners of 2711 Voorhies Avenue, Brooklyn, were cited for illegally using the premises as a beauty parlor. Prior to a hearing scheduled at by the Office of Administrative Trials and Hearings (OATH), the owner and occupant entered into a stipulation where they agreed to discontinue the illegal use. The Department will continue to monitor the premises for compliance.","The owners of 2711 Voorhies Avenue, Brooklyn, were cited for illegally using the premises as a beauty parlor. Prior to a hearing scheduled at by the Office of Administrative Trials and Hearings (OATH), the owner and occupant entered into a stipulation where they agreed to discontinue the illegal use. The Department will continue to monitor the premises for compliance.",EA-202201-4104a44351,,none,none,0.0,no_match,,no POPS at this address,,3074720044,3205344,,,none,,,ok,,,,,,,,,,,,,
2022-01,1,2022,https://www.nyc.gov/assets/buildings/pdf/0122_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/01.pdf,4,4,Bronx,True,,,10000,leading_amount,10000,224 Realties,property owner,224 Naples Terrace,224,Naples Terrace,True,,1,Bronx,text,False,False,{},"for their failure to implement appropriate pedestrian protection measures in front of 224 Naples Terrace, Bronx, after an unsafe façade condition was documented at the apartment building","$10,000 penalty issued to property owner 224 Realties for their failure to implement appropriate pedestrian protection measures in front of 224 Naples Terrace, Bronx, after an unsafe façade condition was documented at the apartment building.",EA-202201-9439308d83,,none,none,0.0,no_match,,no POPS at this address,,2057040050,2083162,,,none,,,ok,,,,,,,,,,,,,
2022-01,1,2022,https://www.nyc.gov/assets/buildings/pdf/0122_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/01.pdf,4,4,Manhattan,True,,,66250,leading_amount,66250,NY LLC Brodcom West Development Comp,property owner,75 West End Avenue,75,West End Avenue,True,,1,Manhattan,text,False,False,{},"for illegal transient use of an apartment at 75 West End Avenue, Manhattan. Inspectors found three guests staying in an apartment in the building on a short-term stay booked through Airbnb. They also found that the apartment was missing a fire alarm system, which is required for transient units","$66,250 in total penalties issued to property owner NY LLC Brodcom West Development Comp. for illegal transient use of an apartment at 75 West End Avenue, Manhattan. Inspectors found three guests staying in an apartment in the building on a short-term stay booked through Airbnb. They also found that the apartment was missing a fire alarm system, which is required for transient units.",EA-202201-c056baf41e,M070027,bbl,high,1.0,matched,,bbl via geocode; address also agrees,,1011710063,1088686,,,property_match_only,other,,ok,needs_review,1011710063,1088686,75 WEST END AVENUE,Manhattan,40.773792,-73.989403,West End Towers,Public Open Spaces,1993,Restricted Hours,,
2022-01,1,2022,https://www.nyc.gov/assets/buildings/pdf/0122_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/01.pdf,4,4,Manhattan,True,,,40000,leading_amount,40000,420 West 42nd Street LLC and Lamar Advertising of Penn LLC,,420 West 42nd Street,420,West 42nd Street,True,420 West 42nd Street,1,Manhattan,text,False,False,{},"for illegally displaying an advertising sign at 420 West 42nd Street, Manhattan, within view of the Lincoln Tunnel","$40,000 in total penalties issued to 420 West 42nd Street LLC and Lamar Advertising of Penn LLC for illegally displaying an advertising sign at 420 West 42nd Street, Manhattan, within view of the Lincoln Tunnel.",EA-202201-3c13d267c5,,none,none,0.0,no_match,,no POPS at this address,,1010517501,1087184,,,none,,,ok,,,,,,,,,,,,,
2022-01,1,2022,https://www.nyc.gov/assets/buildings/pdf/0122_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/01.pdf,4,5,Manhattan,True,,,22500,leading_amount,22500,Pavarini McGovern LLC,Safety Registrant,100 Van Dam Street,100,Van Dam Street,True,,1,Manhattan,text,False,False,{},"for multiple violations at a construction site at 100 Van Dam Street, Manhattan, after a construction worker using a table saw cut two fingers while on the job. DOB inspectors discovered that the safety guard had been improperly removed from the saw, and the contractor failed to hold safety orientations pre-shift safety meetings for the workers at the site. It was also determined that evidence of the worker injury had been tampered with prior to DOB’s arrival at the scene by adjusting the table saw blade, thereby hampering our investigation into the cause of the incident","$22,500 in total penalties issued to Safety Registrant Pavarini McGovern LLC for multiple violations at a construction site at 100 Van Dam Street, Manhattan, after a construction worker using a table saw cut two fingers while on the job. DOB inspectors discovered that the safety guard had been improperly removed from the saw, and the contractor failed to hold safety orientations pre-shift safety meetings for the workers at the site. It was also determined that evidence of the worker injury had been tampered with prior to DOB’s arrival at the scene by adjusting the table saw blade, thereby hampering our investigation into the cause of the incident.",EA-202201-b7cfc71553,,none,none,0.0,no_match,,no POPS at this address,,1005977504,1010360,,,none,,,ok,,,,,,,,,,,,,
2022-01,1,2022,https://www.nyc.gov/assets/buildings/pdf/0122_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/01.pdf,5,5,Manhattan,True,,,17500,leading_amount,17500,Pizzarotti LLC,General Contractor,210 West 64th Street.,210,West 64th Street,True,210 West 64th Street | 60 Amsterdam Avenue,1,Manhattan,text,False,False,{},"for two separate worker injuries at a façade restoration project at two buildings located on the same property lot, 210 West 64th Street and 60 Amsterdam Avenue in Manhattan. DOB issued violations to the contractor after a worker fell approximately 30 feet to the ground while dismantling a supported scaffold at 210 West 64th Street. Violations were also issued to the contractor after a separate incident where a worker sustained a head injury by falling debris during material hoisting operations","$17,500 in total penalties issued to General Contractor Pizzarotti LLC for two separate worker injuries at a façade restoration project at two buildings located on the same property lot, 210 West 64th Street and 60 Amsterdam Avenue in Manhattan. DOB issued violations to the contractor after a worker fell approximately 30 feet to the ground while dismantling a supported scaffold at 210 West 64th Street. Violations were also issued to the contractor after a separate incident where a worker sustained a head injury by falling debris during material hoisting operations.",EA-202201-f244ee6ade,,none,none,0.0,no_match,,no POPS at this address,,1011540101,1082579;1082575,,,none,,,ok,,,,,,,,,,,,,
2022-01,1,2022,https://www.nyc.gov/assets/buildings/pdf/0122_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/01.pdf,5,5,Manhattan,True,,,8750,leading_amount,8750,AB Plus R Construction Inc.,General Contractor,46 East 65th Street,46,East 65th Street,True,,1,Manhattan,text,False,False,{},"for site safety issues at a construction site located at 46 East 65th Street, Manhattan, after inspectors found underpinning work not done according to plan. It was also determined that the construction plans for the steel fabrication or shoring work were not on site at the time of inspection, and the contractors had not installed required protection measures for the adjoining buildings","$8,750 in total penalties issued to General Contractor AB Plus R Construction Inc. for site safety issues at a construction site located at 46 East 65th Street, Manhattan, after inspectors found underpinning work not done according to plan. It was also determined that the construction plans for the steel fabrication or shoring work were not on site at the time of inspection, and the contractors had not installed required protection measures for the adjoining buildings.",EA-202201-2c1053553f,,none,none,0.0,no_match,,no POPS at this address,,1013790144,1041107,,,none,,,ok,,,,,,,,,,,,,
2022-01,1,2022,https://www.nyc.gov/assets/buildings/pdf/0122_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/01.pdf,5,5,Manhattan,True,,,6250,leading_amount,6250,T.S,property owner,546 West 46th Street,546,West 46th Street,True,,1,Manhattan,text,False,False,{},"Realty LLC for a continued failure to maintain their three-story building at 546 West 46th Street, Manhattan. DOB inspectors have observed 15-foot cracks remain on the side of the building, a condition which was first observed in December 2019","$6,250 in penalties issued to property owner T.S. Realty LLC for a continued failure to maintain their three-story building at 546 West 46th Street, Manhattan. DOB inspectors have observed 15-foot cracks remain on the side of the building, a condition which was first observed in December 2019.",EA-202201-4529067ae2,,none,none,0.0,no_match,,no POPS at this address,,1010740054,1000000,,,none,,,ok,,,,,,,,,,,,,
2022-01,1,2022,https://www.nyc.gov/assets/buildings/pdf/0122_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/01.pdf,5,5,Manhattan,True,,,6250,leading_amount,6250,Canido Basonas Const,Tracking Number Holder,108 East 96th Street,108,East 96th Street,True,47 Ft. Washington Avenue,2,Manhattan,text,False,False,{},"Svc. for two penalties at two different work sites. First, for failure to comply with a DOB-issued Stop Work Order at 108 East 96th Street, Manhattan. And second, for failure to immediately notify DOB of a worker injury at 47 Ft. Washington Avenue, Manhattan, after a worker fell over a pallet and had to be transported to the hospital. It was determined that the respondent also failed to file a Local Law 78 incident report within three days of the latter incident","$6,250 in total penalties issued to Tracking Number Holder Canido Basonas Const. Svc. for two penalties at two different work sites. First, for failure to comply with a DOB-issued Stop Work Order at 108 East 96th Street, Manhattan. And second, for failure to immediately notify DOB of a worker injury at 47 Ft. Washington Avenue, Manhattan, after a worker fell over a pallet and had to be transported to the hospital. It was determined that the respondent also failed to file a Local Law 78 incident report within three days of the latter incident.",EA-202201-eade463606,,none,none,0.0,no_match,,no POPS at this address,,1015247502;1021360086,1084726;1063322,,,none,,,ok,,,,,,,,,,,,,
2022-01,1,2022,https://www.nyc.gov/assets/buildings/pdf/0122_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/01.pdf,5,5,Manhattan,True,,,,,,,,479 West 165 Street,479,West 165 Street,False,,0,Manhattan,text,False,False,{},"The owners of 475, 477 and 479 West 165 Street, Manhattan, were cited for illegally using the premises as a public commercial parking lot. The owner and occupant entered into a stipulation where they agreed to discontinue the illegal use, and they have filed an application with the Department to legalize the parking lot at the location. The Department will continue to monitor the premises and the application filing for compliance.","The owners of 475, 477 and 479 West 165 Street, Manhattan, were cited for illegally using the premises as a public commercial parking lot. The owner and occupant entered into a stipulation where they agreed to discontinue the illegal use, and they have filed an application with the Department to legalize the parking lot at the location. The Department will continue to monitor the premises and the application filing for compliance.",EA-202201-be7c9bca3c,,none,none,0.0,no_match,,no POPS at this address,,1021110078,1000000,,,none,,,ok,,,,,,,,,,,,,
2022-01,1,2022,https://www.nyc.gov/assets/buildings/pdf/0122_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/01.pdf,6,6,Queens,True,,,63125,leading_amount,63125,Huang Zhen Biao,property owner,53-16 103rd St.,53-16,103rd St,True,,1,Queens,text,False,False,{},"after DOB inspectors observed that the legal two-family home at 53-16 103rd St., Queens, had been illegally altered by the addition of four single-room occupancies. Additional violations were issued for illegal work without a permit and failure to maintain the property","$63,125 in total penalties issued to property owner Huang Zhen Biao after DOB inspectors observed that the legal two-family home at 53-16 103rd St., Queens, had been illegally altered by the addition of four single-room occupancies. Additional violations were issued for illegal work without a permit and failure to maintain the property.",EA-202201-6134b525a6,,none,none,0.0,no_match,,no POPS at this address,,4019410067,4047715,,,none,,,ok,,,,,,,,,,,,,
2022-01,1,2022,https://www.nyc.gov/assets/buildings/pdf/0122_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/01.pdf,6,6,Queens,True,,,10000,leading_amount,10000,CRF Construction Inc.,Tracking Number Holder,10-21 47th Road,10-21,47th Road,True,,1,Queens,text,False,False,{},"for failure to safeguard a construction site at 10-21 47th Road, Queens, issued after DOB inspectors discovered no fall protection measures had been implemented at the three-story building under construction. DOB inspectors found that the site was missing guard rails, and they were not properly implementing controlled access zones","$10,000 in penalties issued to Tracking Number Holder CRF Construction Inc. for failure to safeguard a construction site at 10-21 47th Road, Queens, issued after DOB inspectors discovered no fall protection measures had been implemented at the three-story building under construction. DOB inspectors found that the site was missing guard rails, and they were not properly implementing controlled access zones.",EA-202201-5d75a0e982,,none,none,0.0,no_match,,no POPS at this address,,4000460009,4000310,,,none,,,ok,,,,,,,,,,,,,
2022-01,1,2022,https://www.nyc.gov/assets/buildings/pdf/0122_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/01.pdf,6,6,Queens,True,,,10000,leading_amount,10000,Gilbane Residential Const,Safety Registrant,57-28 2nd Street,57-28,2nd Street,True,,1,Queens,text,False,False,{},"for failure to safeguard the construction site at 57-28 2nd Street, Queens, after a worker using stilts to tape a drywall ceiling, fell at the site. DOB inspectors found that while the contractors provided a pre-shift safety meeting for the workers at the site, that meeting did not cover information about the safe use of stilts and was inadequate","$10,000 penalty issued to Safety Registrant Gilbane Residential Const. for failure to safeguard the construction site at 57-28 2nd Street, Queens, after a worker using stilts to tape a drywall ceiling, fell at the site. DOB inspectors found that while the contractors provided a pre-shift safety meeting for the workers at the site, that meeting did not cover information about the safe use of stilts and was inadequate.",EA-202201-19fdd78b40,,none,none,0.0,no_match,,no POPS at this address,,4000067503,4000000,,,none,,,ok,,,,,,,,,,,,,
2022-01,1,2022,https://www.nyc.gov/assets/buildings/pdf/0122_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/01.pdf,6,6,Queens,True,,,6250,leading_amount,6250,Seagis JFK LLC,property owner,155-06 South Conduit Avenue,155-06,South Conduit Avenue,True,,1,Queens,text,False,False,{},"for their continued failure to maintain the building at 155-06 South Conduit Avenue, Queens, after a section of the building’s parapet wall fell onto an adjacent property","$6,250 in penalties issued to property owner Seagis JFK LLC for their continued failure to maintain the building at 155-06 South Conduit Avenue, Queens, after a section of the building’s parapet wall fell onto an adjacent property.",EA-202201-39d11b8cfd,,none,none,0.0,no_match,,no POPS at this address,,4150080033,4441546,,,none,,,ok,,,,,,,,,,,,,
2022-01,1,2022,https://www.nyc.gov/assets/buildings/pdf/0122_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/01.pdf,7,7,Staten Island,True,,,,,,,,572 Villa Avenue,572,Villa Avenue,False,,0,Staten Island,text,False,False,{},"The owners of 468 and 572 Villa Avenue, Staten Island, were cited for illegally using the premises as a contractor’s yard, commercial vehicle storage, dead vehicle storage and junk storage. Prior to a hearing scheduled at by the Office of Administrative Trials and Hearings (OATH), the owner and occupant submitted evidence showing that they had discontinued the illegal use. The Department will continue to monitor the premises for compliance.","The owners of 468 and 572 Villa Avenue, Staten Island, were cited for illegally using the premises as a contractor’s yard, commercial vehicle storage, dead vehicle storage and junk storage. Prior to a hearing scheduled at by the Office of Administrative Trials and Hearings (OATH), the owner and occupant submitted evidence showing that they had discontinued the illegal use. The Department will continue to monitor the premises for compliance.",EA-202201-4bf26b783e,,none,none,0.0,no_match,,no POPS at this address,,5011410125,5026432,,,none,,,ok,,,,,,,,,,,,,
2022-01,1,2022,https://www.nyc.gov/assets/buildings/pdf/0122_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/01.pdf,7,7,Construction and Design Professionals,True,2022-01-19,"January 19, 2022",,,,,,,,,False,,0,,,False,True,{},"The Department revoked the license of General Contractor Yogeshwarie Parma effective on January 19, 2022, due to a high volume of violations, unpaid penalties and fraudulent conduct. The license was revoked by the Department following a report and recommendation issued by the Office of Administrative Trials and Hearings (OATH) on January 13, 2022.","The Department revoked the license of General Contractor Yogeshwarie Parma effective on January 19, 2022, due to a high volume of violations, unpaid penalties and fraudulent conduct. The license was revoked by the Department following a report and recommendation issued by the Office of Administrative Trials and Hearings (OATH) on January 13, 2022.",EA-202201-e2c3299973,,none,none,0.0,no_match,,no address evidence,,,,,,none,,,no_address,,,,,,,,,,,,,
2022-01,1,2022,https://www.nyc.gov/assets/buildings/pdf/0122_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/01.pdf,7,7,Construction and Design Professionals,True,2022-01-03,"January 3, 2022",,,,,,,,,False,,0,,,False,True,{},"Elevator Agency Director Joseph Myers’ license was suspended for three months, starting on January 3, 2022, for allowing people not under his direct employment to perform elevator work, violating safety standards, and failing to fully cooperate with the Department’s investigation by failing to provide payroll records.","Elevator Agency Director Joseph Myers’ license was suspended for three months, starting on January 3, 2022, for allowing people not under his direct employment to perform elevator work, violating safety standards, and failing to fully cooperate with the Department’s investigation by failing to provide payroll records.",EA-202201-13f6d0da3e,,none,none,0.0,no_match,,no address evidence,,,,,,none,,,no_address,,,,,,,,,,,,,
2022-01,1,2022,https://www.nyc.gov/assets/buildings/pdf/0122_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/01.pdf,7,8,Construction and Design Professionals,True,2022-01-24,"January 24, 2022",,,,,,,,,False,,0,,,False,True,{},"Following the audit of six professionally certified applications submitted by Professional Engineer Andrew Katz, the Department found major code non-compliance issues, including filing Alteration Type 2 applications despite proposing changes in use and/or occupancy, which require Alteration Type 1 applications for a new or amended Certificate of Occupancy; proposing a Use Group which is not permitted as-of-right in the Zoning District; failure to provide an automatic sprinkler system; failure to provide an adequate exhaust outlet for a spray booth; failure to provide adequate light, air and ventilation; failure to provide adequate means of egress; and various other violations of code and rules. Based on the audits, DOB offered a voluntary surrender of Mr. Katz’s Professional Certification and Directive 14 privileges, which he signed on January 24, 2022.","Following the audit of six professionally certified applications submitted by Professional Engineer Andrew Katz, the Department found major code non-compliance issues, including filing Alteration Type 2 applications despite proposing changes in use and/or occupancy, which require Alteration Type 1 applications for a new or amended Certificate of Occupancy; proposing a Use Group which is not permitted as-of-right in the Zoning District; failure to provide an automatic sprinkler system; failure to provide an adequate exhaust outlet for a spray booth; failure to provide adequate light, air and ventilation; failure to provide adequate means of egress; and various other violations of code and rules. Based on the audits, DOB offered a voluntary surrender of Mr. Katz’s Professional Certification and Directive 14 privileges, which he signed on January 24, 2022.",EA-202201-da4c3e72ba,,none,none,0.0,no_match,,no address evidence,,,,,,none,,,no_address,,,,,,,,,,,,,
2022-01,1,2022,https://www.nyc.gov/assets/buildings/pdf/0122_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/01.pdf,8,8,Construction and Design Professionals,True,2022-01-17,"January 17, 2022",,,,,,,,,False,,0,,,False,True,{},"DOB audited seven professionally certified applications submitted by Registered Architect Thomas Salazar and found major code non-compliances, including filing Alteration Type 2 applications despite proposing changes in use, egress and/or occupancy, which require Alteration Type 1 applications for a new or amended Certificate of Occupancy; failure to provide adequate fire resistant materials; proposing the addition of a third story to a wood frame dwelling in a fire district; failure to indicate a property is located in a Tidal Wetlands Area, a Special Flood Hazard Area, and a Coastal Erosion Hazard Area; failure to provide adequate means of egress; proposing a Use Group which is not permitted as-of-right in the Zoning District; failure to provide adequate fire rated materials; and various other violations of code and rule. DOB offered a voluntary surrender of Mr. Salazar’s Professional Certification and Directive 14 privileges following the audit, which they signed, and which went into effect on January 17, 2022.","DOB audited seven professionally certified applications submitted by Registered Architect Thomas Salazar and found major code non-compliances, including filing Alteration Type 2 applications despite proposing changes in use, egress and/or occupancy, which require Alteration Type 1 applications for a new or amended Certificate of Occupancy; failure to provide adequate fire resistant materials; proposing the addition of a third story to a wood frame dwelling in a fire district; failure to indicate a property is located in a Tidal Wetlands Area, a Special Flood Hazard Area, and a Coastal Erosion Hazard Area; failure to provide adequate means of egress; proposing a Use Group which is not permitted as-of-right in the Zoning District; failure to provide adequate fire rated materials; and various other violations of code and rule. DOB offered a voluntary surrender of Mr. Salazar’s Professional Certification and Directive 14 privileges following the audit, which they signed, and which went into effect on January 17, 2022.",EA-202201-c252842143,,none,none,0.0,no_match,,no address evidence,,,,,,none,,,no_address,,,,,,,,,,,,,
2022-01,1,2022,https://www.nyc.gov/assets/buildings/pdf/0122_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/01.pdf,8,8,Construction and Design Professionals,True,2022-01-01,"January 1, 2022",,,,,,,,,False,,0,,,False,True,{},"Following the audit of four professionally certified applications submitted by Registered Architect Chad Smith, the Department found major code non-compliances, including filing Alteration Type 2 applications despite proposing changes in use, egress and/or occupancy, which require Alteration Type 1 applications for a new or amended Certificate of Occupancy; proposing a Physical Culture Establishment without obtaining BSA approval; and proposing a Zoning Use not permitted as-of-right in the Zoning District. DOB offered a voluntary surrender of Mr. Smith’s Professional Certification and Directive 14 privileges following the audit, which he signed, and which went into effect on January 1, 2022. For previously issued Enforcement Action Bulletins, please visit our website.","Following the audit of four professionally certified applications submitted by Registered Architect Chad Smith, the Department found major code non-compliances, including filing Alteration Type 2 applications despite proposing changes in use, egress and/or occupancy, which require Alteration Type 1 applications for a new or amended Certificate of Occupancy; proposing a Physical Culture Establishment without obtaining BSA approval; and proposing a Zoning Use not permitted as-of-right in the Zoning District. DOB offered a voluntary surrender of Mr. Smith’s Professional Certification and Directive 14 privileges following the audit, which he signed, and which went into effect on January 1, 2022. For previously issued Enforcement Action Bulletins, please visit our website.",EA-202201-8861bf322b,,none,none,0.0,no_match,,no address evidence,,,,,,none,,,no_address,,,,,,,,,,,,,
2022-02,2,2022,https://www.nyc.gov/assets/buildings/pdf/0222_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/02.pdf,1,1,Brooklyn,True,,,33750,leading_amount,33750,,owners,1410 St. Johns Place,1410,St. Johns Place,True,,1,Brooklyn,text,False,False,{},"for failure to maintain their building, failure to safeguard the public, and for conducting construction activity without necessary DOB permits. A Department investigation found that while illegal unpermitted work was being done on the parapet of the building at the roof, a 4’ x 6’ piece of decorative stone fell to the ground and injured a pedestrian. It was determined that the workers performing the work had not installed any pedestrian safety measures at the site","$33,750 in total penalties issued to the owners of 1410 St. Johns Place in Brooklyn for failure to maintain their building, failure to safeguard the public, and for conducting construction activity without necessary DOB permits. A Department investigation found that while illegal unpermitted work was being done on the parapet of the building at the roof, a 4’ x 6’ piece of decorative stone fell to the ground and injured a pedestrian. It was determined that the workers performing the work had not installed any pedestrian safety measures at the site.",EA-202202-b4084b59c1,,none,none,0.0,no_match,,no POPS at this address,,3013840035,3037070,,,none,,,ok,,,,,,,,,,,,,
2022-02,2,2022,https://www.nyc.gov/assets/buildings/pdf/0222_enforcement_action_bulletin.pdf,data/raw/dob_bulletins/2022/02.pdf,2,2,Brooklyn,True,,,30000,leading_amount,30000,Margaret Aloba,property owner,29 Marconi Place,29,Marconi Place,True,,1,Brooklyn,text,False,False,{},"for the illegal alteration of 29 Marconi Place in Brooklyn. DOB inspectors found that the building had been illegally converted with the addition of 6 single room occupancy (SRO) units, contrary to the building’s Certificate of Occupancy. Additional violations for illegal work without a permit, and failure to provide proper egress in the building were previously upheld at OATH hearings","$30,000 in total penalties issued to property owner Margaret Aloba for the illegal alteration of 29 Marconi Place in Brooklyn. DOB inspectors found that the building had been illegally converted with the addition of 6 single room occupancy (SRO) units, contrary to the building’s Certificate of Occupancy. Additional violations for illegal work without a permit, and failure to provide proper egress in the building were previously upheld at OATH hearings.",EA-202202-a930e4fd8d,,none,none,0.0,no_match,,no POPS at this address,,3015660004,3042533,,,none,,,ok,,,,,,,,,,,,,
